"州名","見出し","現行地","統一新羅地名","景徳王以前地名","三国史記編纂時地名","音韻データ","アイヌ語解釈","出典"
"尚州","嵩善郡","慶尚北道 亀尾市 善山邑","嵩善郡","一善州","善州","随唐音：「一」ʔ i̯ĕt／0 ǐět／ʔ jet／ʔ iɪt／· jiĕt／ʔ ǐet
随唐音：「善」ʑ i̯ɛn／ʑ ǐɛn／ʑ jæn／dʑ iæn／ź jän／ʑ ǐɛn
随唐音：「嵩」s i̯uŋ／s ǐuŋ／s juŋ／s iuŋ／s jung／s ǐoŋ","アイヌ語：「一善（州）」
＝「イェ・アッ・テュ・エ・エン(ye-at-tu-e-en)」＝「石、岩が・たくさんある・峰が・そこで・突き出ている（ところ）」
アイヌ語：「嵩善（郡）」
＝「シル・ウン・テュ・エ・エン(sir-un-tu-e-en)」＝「水際の崖・にある・峰が・そこで・突き出ている（ところ）」
アイヌ語：「善（州）」
＝「テュ・エ・エン(tu-e-en)」＝「峰が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","孝霊県","大邱広域市 軍威郡 孝令面","孝霊県","芼兮県","孝霊県","上古音：「芼」m oɡ／m au／m ɔ̂ɡ／m aw／m agw
上古音：「兮」- -／ɣ ie／ɣ ieɡ／ɡ eɣ／g ig
随唐音：「孝」x au／h au／x au／x au／x au／x ɔu
随唐音：「靈」l ieŋ／l ieŋ／l ieŋ／l iɛŋ／l ieng／l ieŋ","アイヌ語：「芼兮（県）」＝「ム・アゥ・キル・エ・エン(mu-aw-kir-e-en)」＝「ふさがった・角、枝分かれの・山脚が・そこで・突き出ている（ところ）」
アイヌ語：「孝霊（県）」＝「ホ・アゥ・リ・エン(ho-aw-ri-en)」＝「山尻の・角、枝分かれの・高く・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","軍威県","大邱広域市 軍威郡 軍威邑","軍威県","奴同覔県（or如豆覔）／奴同覔県／如豆覔県","軍威県","上古音：「奴」n o／n a／n ɑɡ／n aɣ／n ag
上古音：「同」dʰ uŋ／d ɔŋ／dʰ ûŋ／d ewŋ／d ung
上古音：「覓」- -／m iek／- -／- -／- -
上古音：「如」ȵ i̯o／ȵ ǐa／ȵ jaɡ／n jaɣ／n jag
上古音：「豆」dʰ u／d ɔ／dʰ ûɡ／d ew／d ugh
随唐音：「軍」k i̯uən／k ǐuən／k juən／k iuən／k juən／k ǐuən
随唐音：「威」ʔ jwe̯i／0 ǐwəi／ʔ juəi／ʔ iuəi／· jwĕi／ʔ ǐəi","アイヌ語：「奴同覔（県）」＝「ナン・テュ・ウン・メク(nan-tu-un-mek)」＝「斜面の・峰・にある・尾根」
アイヌ語：「如豆覔（県）」
＝「ニ・アゥ・テュ・ウン・メク(ni-aw-tu-un-mek)」＝「棒の（ように細長い）・角、枝分かれの・峰・にある・尾根」
or「ニ・オ・テュ・ウン・メク(ni-o-tu-un-mek)」＝「棒の（ように細長い）・たくさんある・峰・にある・尾根」
or「ニ・アク・テュ・ウン・メク(ni-ak-tu-un-mek)」＝「棒の（ように細長い）・弟の（ように小さい）・峰・にある・尾根」
アイヌ語：「軍威（県）」＝「キル・エ・エン・イ・エ・エン(kir-e-en-i-e-en)」＝「山脚が・そこで・突き出ている（ところ）・それが・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","開寧郡","慶尚北道 金泉市 開寧面","開寧郡","甘文小国／青州／甘文郡","開寧郡","上古音：「甘」k ɑm／k am／k ɑm／k am／k am
上古音：「文」m i̯wən／m ǐwən／m juə̆n／m jwən／m jən
随唐音：「青」tsʰ ieŋ／tsʰ ieŋ／tsʰ ieŋ／tsʰ iɛŋ／tsh ieng／tsʰ ieŋ
随唐音：「開」kʰ ɑ̆i／kʰ ɒi／kʰ Ai／kʰ əi／kh ậi／kʰ əi
随唐音：「寧」n ieŋ／n ieŋ／n ieŋ／n iɛŋ／n ieng／n ieŋ","アイヌ語：「甘文（小国）」
＝「ク・アム・ムィ・エ・エン(ku-am-muy-e-en)」＝「矢（先のような形）の・爪（のように平べったく鋭い峰）の・頂が・そこで・つきでている（ところ）」
アイヌ語：「青（州）」
＝「テュ・エ・エン(tu-e-en)」＝「峰が・そこで・突き出ている（ところ）」
or「チゥ・エ・エン(ciw-e-en)」＝「水流、水脈が・そこで・突き出ている（ところ）」
アイヌ語：「開寧（郡）」
＝「カィ・ニ・エ・エン(kay-ni-e-en)」＝「折れている・棒（のように細長い峰）が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","禦侮県","慶尚北道 金泉市 御侮面","禦侮県","今勿県","禦侮県","上古音：「今」k i̯əm／k ǐəm／k jəm／k iəm／k jəm
上古音：「勿」m i̯wət／m ǐwət／m juə̆t／m jwət／m jə
随唐音：「禦」ŋ i̯wo／ŋ ǐo／ŋ jo／ŋ io／ng jwo／ŋ ǐo
随唐音：「侮」m i̯u／m ǐu／m juo／m iuo／m ju／ɱ ǐu","アイヌ語：「今勿（県）」
＝「キル・アム・ムィ・アッ(kir-am-muy-at)」＝「山脚の・爪の（ように平べったく鋭い）・頂が・たくさんある（ところ）」
アイヌ語：「禦侮（県）」＝「キル・オ・ムィ・オ(kir-o-muy-o)」＝「山脚が・たくさんある（・のところ）・頂が・たくさんある（・のところ）」","jomon2_bnum64.html"
"尚州","金山県","慶尚北道 金泉市","金山県","","金山県","随唐音：「金」k i̯əm／k ǐěm／k jem／k iem／k jəm／k ǐəm
随唐音：「山」ʂ ăn／ʃ æn／ʃ æn／ʂ æn／ṣ ăn／ʃ ɐn","アイヌ語：「金山（県）」＝「キル・アム・シル・エ・エン(kir-am-sir-e-en)」＝「山脚の・爪の（ように平べったく鋭い）・山が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","知禮県","慶尚北道 金泉市 知礼面","知禮県","知品川県","知禮県","上古音：「知」t i̯ĕɡ／t ǐe／t jeɡ／t ieɣ／t rig
上古音：「品」pʰl i̯əm／pʰ ǐəm／pʰ jəm／pʰ iəm／phl jiəmx
上古音：「川」ȶʰ i̯wan／ȶʰ ǐwən- -／- -／th jiən
随唐音：「知」ȶ ie̯ ／ȶ ǐe／ȶ je／ʈ iɪ／ṭ jĕ／ȶ ǐɛ
随唐音：「禮」l iei／l iei／l iɛi／l iɛi／l iei／l iei","アイヌ語：「知品川（県）」
＝「テュ・エ・エン・ピル(tu-e-en-pir)・アム（(am)・ケ）(ke)・テュ・エ・エン(tu-e-en)」＝「峰が・そこで・突き出ている（ところ）・傷の（ように切り刻まれた）・爪（のように平べったく鋭い）・峰が・そこで・突き出ている（ところ）」
アイヌ語：「知禮（県）」＝「テュ・エ・エン・リ・エ・エン(tu-e-en-ri-e-en)」＝「峰が・そこで・突き出ている（ところ）・高い・頭が・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","茂豊県","全北特別自治道 茂朱郡 茂豊面","茂豊県","茂山県","茂豊県","上古音：「茂」m／m u／m ôɡ／m wəw／m əgwh
上古音：「山」s ăn／ʃ ean／- -／s rian／s rian
随唐音：「茂」m ə̯u／m əu／m u／m əu／m ə̆u／m ou
随唐音：「豐」pʰ i̯uŋ／pʰ ǐuŋ／pʰ juŋ／pʰ iuŋ／ph jung／pfʰ ǐoŋ","アイヌ語：「茂山（県）」＝「ム・アゥ・シル・エ・エン(mu-aw-sir-e-en)」＝「ふさがっている・角、枝分かれの・山が・そこで・突き出ている（ところ）」
アイヌ語：「茂豊（県）」＝「ム・アゥ・ピル・ウン(mu-aw-pir-un)」＝「ふさがっている・角、枝分かれの・傷（のよう切り刻まれた峰）・にある（ところ）」","jomon2_bnum64.html"
"尚州","永同郡","忠清北道 永同郡 永同邑","永同郡","吉同郡／吉同国","永同郡","上古音：「吉」k i̯ĕt／k ǐet／k jet／k jiet／k jit
上古音：「同」dʰ uŋ／d ɔŋ／dʰ ûŋ／d ewŋ／d ung
随唐音：「永」j i̯wɐŋ／ɣ ǐwɐŋ／ɣ juɐŋ／j iuaŋ／j wɐng／j ǐuaŋ
随唐音：「同」dʰ uŋ／d uŋ／dʰ uŋ／d uŋ／d ung／dʰ oŋ","アイヌ語：「吉同（国）」＝「ケィ・アッ・テュ・ウン(key-at-tu-un)」＝「頭が・たくさんある・峰・にある（ところ）」
アイヌ語：「永同（郡）」
＝「イワ・ウン・テュ・ウン(iwa-un-tu-un)」＝「祖先を祀る神聖な山の・にある・峰・にある（ところ）」
or「イ・アゥ・ウン・テュ・ウン(i-aw-un-tu-un)」＝「その・角、枝分かれ・にある・峰・にある（ところ）」
or「キル・アゥ・ウン・テュ・ウン(kir-aw-un-tu-un)」＝「山脚の・角、枝分かれ・にある・峰・にある（ところ）」","jomon2_bnum64.html"
"尚州","陽山県","忠清北道 永同郡 陽山面","陽山県","助比川県","陽山県","上古音：「助」dʐʰ i̯o／dʒ ǐa／dzʰ aɡ／dz iaɣ／dz rjagh
上古音：「比」bʰ i̯ər／b ǐei／bʰ jed／b jier／b jid
上古音：「比」p i̯ər／p ǐei／p jed／p jier／p jidx
上古音：「川」ȶʰ i̯wan／ȶʰ ǐwən- -／- -／th jiən
随唐音：「陽」0 i̯aŋ／j ǐaŋ／0 jɑŋ／0 iɑŋ／ji ang／0 ǐɑŋ
随唐音：「山」ʂ ăn／ʃ æn／ʃ æn／ʂ æn／ṣ ăn／ʃ ɐn","アイヌ語：「助比川（県）」
＝「テュ・アゥ・ウン・ピル・エ・エン・テュ・エ・エン(tu-aw-un-pir-e-en-tu-e-en)」＝「峰の・角、枝分かれ・にある・傷（のよう切り刻まれたもの）が・そこで突き出ている（ところ）・峰が・そこで突き出ている（ところ）」
アイヌ語：「陽山（県）」＝「イ・アゥ・ウン・シル・エ・エン(i-aw-un-sir-e-en)」＝「その・角、枝分かれ・にある・山が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","黄澗県","忠清北道 永同郡 黄澗面","黄澗県","召羅県","黄澗県","上古音：「召」dʰ i̯oɡ／d ǐau／- -／d iaw／- -
上古音：「召」ȡ i̯oɡ／ʑ ǐau／- -／d jiaw／- -
上古音：「羅」l ɑ／l ai／l ɑ／l a／l ar
随唐音：「黃」ɣ wɑŋ／ɣ uɑŋ／ɣ uɑŋ／ɣ uɑn／ɣ wâng／ɣ uɑŋ
随唐音：「澗」k an／k an／k an／k an／k an／k an","アイヌ語：「召羅（県）」
＝「テュ・アゥ・ル・アゥ(tu-aw-ru-aw)」＝「峰の・角、枝分かれ・消えかけている・角、枝分かれ」
アイヌ語：「黄澗（県）」＝「キル・アゥ・ウン・ク・アン(kir-aw-un-ku-an)」＝「山脚の・角、枝分かれ・にある・矢（先のような形の峰）・がある（ところ）」","jomon2_bnum64.html"
"尚州","管城郡","忠清北道 沃川郡 沃川邑","管城郡","古尸山郡","管城郡","上古音：「古」k o／k a／k ɑɡ／k aɣ／k agx
上古音：「尸」ɕ i̯ər／ɕ ǐei／ç jed／stʰ jier／h rjid
上古音：「山」s ăn／ʃ ean／- -／s rian／s rian
随唐音：「管」k uɑn／k uɑn／k uɑn／k uɑn／k uân／k uɑn
随唐音：「城」ʑ i̯ɛŋ／ʑ ǐɛŋ／ʑ jɛŋ／dʑ iæŋ／ź jäng／ʑ ǐɛŋ","アイヌ語：「古尸山（郡）」
＝「ク・アゥ・ウン・シル・エ・エン・シル・エ・エン(ku-aw-un-sir-e-en-sir-e-en)」＝「矢（先のような形の峰）の・角、枝分かれ・にある・山が・そこで・突き出ている（ところ）・山が・そこで・突き出ている（ところ）」
アイヌ語：「管城（郡）」
＝「ク・アゥ・ウン・テュ・エ・エン(ku-aw-un-tu-e-en)」＝「矢（先のような形の峰）の・角、枝分かれ・にある・峰が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","利山県","忠清北道 沃川郡 伊院面","利山県","所利山県","利山県","上古音：「所」ʂ i̯o／ʃ ǐa／s aɡ／s iaɣ／sk rjagx
上古音：「利」l i̯əd／l ǐei／l jed／l ier／l jidh
上古音：「山」s ăn／ʃ ean／- -／s rian／s rian
随唐音：「利」l ji／l i／l jei／l iɪi／l ji／l ǐe
随唐音：「山」ʂ ăn／ʃ æn／ʃ æn／ʂ æn／ṣ ăn／ʃ ɐn","アイヌ語：「所利山（県）」
＝「シアン・リ・エ・エン・シル・エ・エン(sian-ri-e-en-sir-e-en)」＝「大きな・高い・頭が・突き出ている（ところ）・山が・そこで・突き出ている（ところ）」
アイヌ語：「利山（県）」＝「リ・エ・エン・シル・エ・エン(ri-e-en-sir-e-en)」＝「高い・頭が・突き出ている（ところ）・山が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","懸眞県","慶尚北道 義城郡 安渓面 安定里","懸眞県","阿冬号県","安定県／安邑県","上古音：「阿」ʔ ɑ／0 ai／ʔ ɑ／ʔ a／· ar
上古音：「冬」t／t uŋ／t ôŋ／t əwŋ／t əngw
上古音：「号」- -／ ɣ au／ɣ ɔ̂ɡ／ɡ aw／g agwh
随唐音：「懸」ɣ iwen／ ɣ iwen／ ɣ iuɛn／ ɣ iuɛn／ ɣ iwen／ ɣ iuen
随唐音：「真」tɕ i̯ĕn／tɕ ǐěn／tɕ jen／tɕ iɪn／tś jĕn／tɕ ǐen
随唐音：「安」ʔ ɑn／0 ɑn／ʔ ɑn／ʔ ɑn／· ân／ʔ ɑn
随唐音：「邑」ʔ i̯əp／0 ǐěp／ʔ jĕp／ʔ iep／· jəp／ʔ ǐəp","アイヌ語：「阿冬号（県）」
＝「アゥ・テュ・ウン・キル・アゥ(aw-tu-un-kir-aw)」＝「角、枝分かれの・峰・にある・山脚の・角、枝分かれ」
アイヌ語：「懸眞（県）」＝「キル・エ・エン・テュ・エ・エン(kir-e-en-tu-e-en)」＝「山脚が・そこで・突き出ている（ところ）・峰が・そこで・突き出ている（ところ）」
アイヌ語：「安邑（県）」＝「アゥ・ウン・イ・アプ(aw-un-i-ap)」＝「角、枝分かれ・にある・その・釣り針（のような峰）」","jomon2_bnum64.html"
"尚州","二年郡","忠清北道 報恩郡 報恩邑","二年郡","三年山郡","保齢郡","上古音：「三」s əm／s əm／s ə̂m／s əm／s əm
上古音：「年」n ien／n ien／n ien／n en／n in
上古音：「山」s ăn／ʃ ean／- -／s rian／s rian
随唐音：「二」ȵʑ i／ɽ i／ȵ jei／ȵ iɪi／ńź ji／nʑ ǐe
随唐音：「年」n ien／n ien／n iɛn／n iɛn／n ien／n ien
随唐音：「保」p ɑu／p ɑu／p ɑu／p ɑu／p âu／p ɑu
随唐音：「齡」l ieŋ／l ieŋ／l ieŋ／l iɛŋ／l ieng／l ieŋ","アイヌ語：「三年山（郡）」＝「サム・ニ・エ・エン・シル・エ・エン(sam-ni-e-en-sir-e-en)」＝「隣の・棒（のように細長い峰）が・そこで・突き出ている（ところ）・山が・そこで・突き出ている（ところ）」
アイヌ語：「二年（郡）」＝「ニ・エ・エン・ニ・エ・エン(ni-e-en-ni-e-en)」＝「棒（のように細長い峰）が・そこで・突き出ている（ところ）・棒（のように細長い峰）が・そこで・突き出ている（ところ）」
アイヌ語：「保齢（郡）」
＝「パ・アゥ・リ・エン(pa-aw-ri-en)」＝「頭、岬の・角、枝分かれの・高く・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","清川県","忠清北道 槐山郡 青川面","清川県","薩買県","清川県","随唐音：「薩」- -／s ɑt／s ɑt／s ɑt／s ât／s ɑt
随唐音：「買」m ai／m ai／m æi／m æi／m aï／m æi
※「薩」が上古音に存在しないため隋唐音で解釈。
随唐音：「清」tsʰ i̯ɛŋ／tsʰ ǐɛŋ／tsʰ jɛŋ／tsʰ iæŋ／tsh jäng／tsʰ ǐɛŋ
随唐音：「川」tɕʰ i̯wɛn／tɕʰ ǐwɛn／tɕʰ juæn／tɕʰ iuæn／tśh jwän／tɕʰ ǐuɛn","アイヌ語：「薩買（県）」
＝「サッ・ム・アィ(sat-mu-ay)」＝「涸れて・ふさがっている・矢、カジキマグロの顎（のように鋭く尖った峰）」
アイヌ語：「清川（県）」＝「テュ・エ・エン・テュ・エ・エン(tu-e-en-tu-e-en)」＝「峰が・そこで・突き出ている（ところ）・峰が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","耆山県","忠清北道 沃川郡 青山面","耆山県","屈県","青山県","上古音：「屈」kʰ i̯wət／kʰ ǐwət／kʰ juə̆t／kʰ jwət／khw jət
随唐音：「耆」ɡʰ ji／g i／ɡʰ jĕi／ɡ iei／g ji／ɡʰ ǐe
随唐音：「山」ʂ ăn／ʃ æn／ʃ æn／ʂ æn／ṣ ăn／ʃ ɐn
随唐音：「青」tsʰ ieŋ／tsʰ ieŋ／tsʰ ieŋ／tsʰ iɛŋ／tsh ieng／tsʰ ieŋ","アイヌ語：「屈（県）」＝「キル・アッ(kir-at)」＝「山脚が・たくさんある（・もの、ところ）」
アイヌ語：「耆山（県）」＝「キル・エ・エン・シル・エ・エン(kir-e-en-sir-e-en)」＝「山脚が・そこで・突き出ている（ところ）・山が・そこで・突き出ている（ところ）」
アイヌ語：「青山（県）」＝「テュ・エ・エン・シル・エ・エン(tu-e-en-sir-e-en)」＝「峰が・そこで・突き出ている（ところ）・山が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
"尚州","古寧郡","慶尚北道 尚州市 咸昌邑","古寧郡","古寧加耶国／古冬攬郡（or古陵県）／古冬攬郡／古陵県","咸寧郡","上古音：「古」k o／k a／k ɑɡ／k aɣ／k agx
上古音：「寧」n ieŋ／n ieŋ／n ieŋ／- -／n ing
上古音：「加」k a／k eai／k a／k ra／k rar
上古音：「耶」z i̯ɔ／ʎ ia／- -／ɣr aɣ／- -
上古音：「冬」t／t uŋ／t ôŋ／t əwŋ／t əngw
上古音：「攬」ɡl ɑm／l am／- -／l am／- -
上古音：「陵」l i̯əŋ／l ǐəŋ／l jəŋ／l iəŋ／l jəng
随唐音：「古」k uo／k u／k uo／k uo／k uo／k u
随唐音：「寧」n ieŋ／n ieŋ／n ieŋ／n iɛŋ／n ieng／n ieŋ
随唐音：「咸」ɣ ăm／ɣ ɐm／ɣ ɐm／ɣ æm／ɣ ăm／x ɐm","アイヌ語：「古寧加耶（国）」
＝「ク・アゥ・ウン・ニ・エ・エン・ク・アゥ・キル・アゥ・ウン(ku-aw-un-ni-e-en-ku-aw-kir-aw-un)」＝「矢（先のような形の峰）の・角、枝分かれ・にある・棒（のように細長い峰）が・そこで・突き出ている・矢の・角、枝分かれ・山脚の・角、枝分かれ・にある（ところ）」
or「ク・アゥ・ウン・ニ・エ・エン・ク・アゥ・イ・アゥ(ku-aw-un-ni-e-en-ku-aw-i-aw)」＝「矢（先のような形の峰）の・角、枝分かれ・にある・棒（のように細長い峰）が・そこで・突き出ている・矢の・角、枝分かれ・その・角、枝分かれ」
アイヌ語：「古冬攬（郡）」
＝「ク・アゥ・ウン・テュ・ウン・ル・アム(ku-aw-un-tu-un-ru-am)」＝「矢（先のような形の峰）の・角、枝分かれ・にある・峰・にある・消えかかった・爪（のように平べったく鋭い峰）」
アイヌ語：「古陵（県）」＝「ク・アゥ・ウン・リ・エン(ku-aw-un-ri-en)」＝「矢（先のような形の峰）の・角、枝分かれ・にある・高く・突き出ている（ところ）」
アイヌ語：「古寧（郡）」＝「ク・オ・ニ・エ・エン(ku-o-ni-e-en)」＝「矢（先のような形の峰）が・たくさんある・棒（のように細長い峰）が・そこで・突き出ている（ところ）」
アイヌ語：「咸寧（郡）」＝「キル・アム・ニ・エ・エン(kir-am-ni-e-en)」＝「山脚の・爪の・棒（のように細長い峰）が・そこで・突き出ている（ところ）」","jomon2_bnum64.html"
